OBJECTID,Year,ALARM_DATE,CONT_DATE,CAUSE,GIS_ACRES,latitude,longitude,zip,avg_tmax_c,avg_tmin_c,tot_prcp_mm,station,alarm_month,alarm_dayofyear,fire_duration_days,fire_event
1081.0,2020.0,2020-06-28,2020-06-28,2.0,33.05524,35.691252097825775,-120.9582915,93446,23.790000000000003,11.43,2.0,72394.0,6,180,0.0,1
1371.0,2020.0,2020-06-07,2020-06-07,2.0,1.009096,35.65739421847528,-120.57695,93446,23.790000000000003,11.43,2.0,72394.0,6,159,0.0,1
1080.0,2020.0,2020-06-15,2020-06-20,14.0,434.291,35.170489943723624,-120.6866987,93449,23.790000000000003,11.43,2.0,72394.0,6,167,5.0,1
1141.0,2020.0,2020-06-22,2020-06-23,11.0,338.1396,35.99290437847064,-120.8378702,93450,34.776666666666664,14.48,0.0,74702.0,6,174,1.0,1
1079.0,2020.0,2020-06-10,2020-06-10,10.0,1653.114,35.330650817704786,-119.9490288,93453,23.790000000000003,11.43,2.0,72394.0,6,162,0.0,1
1084.0,2020.0,2020-06-16,2020-06-16,2.0,15.23254,35.36224038935999,-120.5397164,93453,23.790000000000003,11.43,2.0,72394.0,6,168,0.0,1
1089.0,2020.0,2020-06-12,2020-06-12,2.0,157.1149,35.37082166406944,-120.0657262,93453,23.790000000000003,11.43,2.0,72394.0,6,164,0.0,1
1092.0,2020.0,2020-06-10,2020-06-10,10.0,18.42477,35.27408039859982,-119.958392,93453,23.790000000000003,11.43,2.0,72394.0,6,162,0.0,1
1321.0,2020.0,2020-06-25,2020-06-27,14.0,264.3114,35.31066469337455,-119.848308,93453,23.790000000000003,11.43,2.0,72394.0,6,177,2.0,1
1063.0,2020.0,2020-06-06,2020-06-06,1.0,28.68455,34.95640889976937,-120.2911547,93454,23.790000000000003,11.43,2.0,72394.0,6,158,0.0,1
1073.0,2020.0,2020-06-06,2020-06-07,11.0,77.05924,34.64071139310562,-120.0340913,93460,23.343333333333337,13.57,1.0,72392.0,6,158,1.0,1
1366.0,2020.0,2020-06-13,2020-06-13,11.0,2.139037,35.49402160378031,-120.2119322,93461,23.790000000000003,11.43,2.0,72394.0,6,165,0.0,1
1370.0,2020.0,2020-06-12,2020-06-12,14.0,5.797983,35.72313252128989,-120.2962751,93461,23.790000000000003,11.43,2.0,72394.0,6,164,0.0,1
1283.0,2020.0,2020-06-15,2020-06-16,14.0,12.08647,38.36258816361581,-119.2002594,93517,34.20666666666667,11.336666666666668,0.0,72480.0,6,167,1.0,1
1038.0,2020.0,2020-06-17,2020-06-18,14.0,165.1797,35.31377526430742,-118.6803075,93518,33.81333333333333,18.48,0.5,72384.0,6,169,1.0,1
1172.0,2020.0,2020-06-21,2020-06-21,14.0,46.83757,34.76491079,-118.5620135,93536,32.85,15.46,0.0,72382.0,6,173,0.0,1
1113.0,2020.0,2020-06-23,2020-06-23,7.0,21.7087,36.98045553,-119.6005255,93619,34.236666666666665,18.540000000000003,0.0,72389.0,6,175,0.0,1
1269.0,2020.0,2020-06-15,2020-06-21,1.0,43.0267,37.550057486941974,-119.0483988,93634,34.236666666666665,18.540000000000003,0.0,72389.0,6,167,6.0,1
1100.0,2020.0,2020-06-22,2020-06-25,7.0,1050.24,36.55394803746089,-119.1725193,93647,34.236666666666665,18.540000000000003,0.0,72389.0,6,174,3.0,1
1259.0,2020.0,2020-06-12,2020-06-18,14.0,527.4882,36.87507015391759,-119.2961827,93657,34.236666666666665,18.540000000000003,0.0,72389.0,6,164,6.0,1
1120.0,2020.0,2020-06-23,2020-06-25,7.0,26.59245,36.976643184295696,-119.3392729,93667,34.236666666666665,18.540000000000003,0.0,72389.0,6,175,2.0,1
1144.0,2020.0,2020-06-21,2020-06-22,7.0,51.16013,36.68785529032872,-121.5600733,93908,23.52,13.02,0.0,72593.0,6,173,1.0,1
1243.0,2020.0,2020-06-17,2020-06-20,10.0,82.71301,35.912788122365484,-121.4356912,93920,23.52,13.02,0.0,72593.0,6,169,3.0,1
1457.0,2020.0,2020-06-03,2020-06-06,5.0,1.500947,35.93448000721694,-121.4303578,93920,23.52,13.02,0.0,72593.0,6,155,3.0,1
1451.0,2020.0,2020-06-29,2020-06-29,7.0,2.560388,38.17986859202337,-122.2394501,94503,31.813333333333333,13.74,0.0,74516.0,6,181,0.0,1
1193.0,2020.0,2020-06-27,2020-06-27,14.0,57.63135,38.11880668,-122.1083104,94510,31.813333333333333,13.74,0.0,74516.0,6,179,0.0,1
1442.0,2020.0,2020-06-18,2020-06-18,14.0,6.585587,38.33787301082946,-122.7453434,94931,31.813333333333333,13.74,0.0,74516.0,6,170,0.0,1
1195.0,2020.0,2020-06-17,2020-06-17,11.0,28.20186,38.29542985688533,-122.624292,94954,31.813333333333333,13.74,0.0,74516.0,6,169,0.0,1
1201.0,2020.0,2020-06-05,2020-06-05,2.0,159.6805,38.22716011903069,-122.558639,94954,31.813333333333333,13.74,0.0,74516.0,6,157,0.0,1
1143.0,2020.0,2020-06-21,2020-06-22,11.0,27.80219,36.86225842980307,-121.4873198,95023,23.52,13.02,0.0,72593.0,6,173,1.0,1
1146.0,2020.0,2020-06-16,2020-06-20,10.0,895.4044,36.409537077186954,-120.9838073,95043,23.52,13.02,0.0,72593.0,6,168,4.0,1
999.0,2020.0,2020-06-29,2020-06-29,7.0,20.2083,36.96587821553205,-122.0778511,95060,22.02,13.25,4.9,74505.0,6,181,0.0,1
1037.0,2020.0,2020-06-16,2020-06-23,9.0,1398.004,38.07062366238097,-120.7061647,95222,33.803333333333335,15.163333333333332,0.0,72492.0,6,168,7.0,1
1127.0,2020.0,2020-06-17,2020-06-17,5.0,88.69255,38.242345883448984,-121.0761203,95227,33.803333333333335,15.163333333333332,0.0,72492.0,6,169,0.0,1
1361.0,2020.0,2020-06-18,2020-06-18,7.0,1.379659,37.70000045119867,-120.2970398,95311,33.803333333333335,15.163333333333332,0.0,72492.0,6,170,0.0,1
1054.0,2020.0,2020-06-07,2020-06-11,2.0,82.1401,37.60061328899057,-120.2042949,95338,34.236666666666665,18.540000000000003,0.0,72389.0,6,159,4.0,1
1235.0,2020.0,2020-06-20,2020-07-02,14.0,11.58482,38.085507815873925,-120.2970081,95383,33.803333333333335,15.163333333333332,0.0,72492.0,6,172,12.0,1
1436.0,2020.0,2020-06-20,2020-06-20,2.0,1.247528,38.51462108169745,-122.7043569,95404,32.55,15.04,0.0,72482.0,6,172,0.0,1
1424.0,2020.0,2020-06-20,2020-06-20,9.0,7.356201,39.0058953731744,-122.5072676,95423,32.55,15.04,0.0,72482.0,6,172,0.0,1
1004.0,2020.0,2020-06-09,2020-06-18,2.0,150.4945,38.90207746669819,-123.1481603,95425,32.55,15.04,0.0,72482.0,6,161,9.0,1
1429.0,2020.0,2020-06-28,2020-06-28,9.0,1.346431,38.98379480502161,-122.9158816,95453,32.55,15.04,0.0,72482.0,6,180,0.0,1
1453.0,2020.0,2020-06-02,2020-06-02,14.0,3.509619,38.403825514182145,-123.0048854,95465,30.72,14.59,0.0,72495.0,6,154,0.0,1
1225.0,2020.0,2020-06-30,2020-08-22,10.0,62.04057,40.79505979273016,-123.4381437,95563,17.30666666666667,10.756666666666666,5.1,72594.0,6,182,53.0,1
1418.0,2020.0,2020-06-17,2020-06-17,11.0,6.125275,38.81848353376688,-122.043941,95607,32.55,15.04,0.0,72482.0,6,169,0.0,1
979.0,2020.0,2020-06-18,2020-06-23,11.0,109.6023,38.88804606018202,-121.3480722,95648,32.63333333333333,15.38,0.0,74500.0,6,170,5.0,1
994.0,2020.0,2020-06-15,2020-06-15,11.0,13.69472,38.98639903972341,-121.3134994,95648,32.63333333333333,15.38,0.0,74500.0,6,167,0.0,1
1108.0,2020.0,2020-06-09,2020-06-09,2.0,28.27121,38.82028540933024,-120.9708059,95664,32.63333333333333,15.38,0.0,74500.0,6,161,0.0,1
1023.0,2020.0,2020-06-05,2020-06-06,2.0,30.02494,39.01145719651002,-121.3382749,95681,32.63333333333333,15.38,0.0,74500.0,6,157,1.0,1
1200.0,2020.0,2020-06-06,2020-06-18,14.0,1841.0,38.47420811560006,-122.0173742,95694,32.55,15.04,0.0,72482.0,6,158,12.0,1
1107.0,2020.0,2020-06-12,2020-06-12,2.0,5062.198,38.56712148447816,-121.1544987,95742,32.71,14.54,0.0,72483.0,6,164,0.0,1
980.0,2020.0,2020-06-01,2020-06-04,2.0,685.585,38.827572258783256,-121.370912,95747,32.63333333333333,15.38,0.0,74500.0,6,153,3.0,1
1025.0,2020.0,2020-06-11,2020-06-13,14.0,39.86606,38.733220128718486,-121.3679918,95747,32.63333333333333,15.38,0.0,74500.0,6,163,2.0,1
1423.0,2020.0,2020-06-06,2020-06-06,14.0,1.242705,38.904125994121046,-122.0549299,95937,32.55,15.04,0.0,72482.0,6,158,0.0,1
995.0,2020.0,2020-06-17,2020-06-25,14.0,103.3316,39.52114903876142,-121.6046097,95965,26.746666666666663,12.416666666666666,25.6,72751.0,6,169,8.0,1
998.0,2020.0,2020-06-18,2020-06-23,14.0,13.27956,39.37310865755752,-121.4574349,95966,26.746666666666663,12.416666666666666,25.6,72751.0,6,170,5.0,1
1014.0,2020.0,2020-06-30,2020-07-11,14.0,137.5814,39.38978827952738,-121.4418675,95966,26.746666666666663,12.416666666666666,25.6,72751.0,6,182,11.0,1
1015.0,2020.0,2020-06-20,2020-06-22,14.0,88.18584,39.35856178461705,-121.5510504,95966,26.746666666666663,12.416666666666666,25.6,72751.0,6,172,2.0,1
1348.0,2020.0,2020-06-18,2020-06-18,2.0,1.070461,41.62799749546756,-122.8197087,96032,26.986666666666668,12.296666666666663,30.5,72597.0,6,170,0.0,1
1342.0,2020.0,2020-06-18,2020-06-18,2.0,3.503062,41.71932484770072,-122.519038,96064,26.986666666666668,12.296666666666663,30.5,72597.0,6,170,0.0,1
1241.0,2020.0,2020-06-04,2020-06-06,1.0,14.98823,40.835908449436175,-122.1017142,96065,33.89333333333333,17.576666666666664,0.0,72592.0,6,156,2.0,1
1314.0,2020.0,2020-06-23,2020-06-25,1.0,131.8772,39.76919962073553,-120.0765421,96105,28.586666666666662,11.456666666666669,2.4000000000000004,72488.0,6,175,2.0,1
1301.0,2020.0,2020-06-23,2020-06-25,1.0,63.22726,39.7851605315924,-120.0940509,96109,28.586666666666662,11.456666666666669,2.4000000000000004,72488.0,6,175,2.0,1
1309.0,2020.0,2020-06-23,2020-06-28,1.0,576.6608,40.50315165585637,-120.2032111,96117,28.586666666666662,11.456666666666669,2.4000000000000004,72488.0,6,175,5.0,1
1302.0,2020.0,2020-06-02,2020-06-03,14.0,25.20167,40.830375755991355,-120.2081994,96123,28.586666666666662,11.456666666666669,2.4000000000000004,72488.0,6,154,1.0,1
1310.0,2020.0,2020-06-23,2020-06-28,1.0,197.5077,40.33285042026035,-120.0128627,96136,28.586666666666662,11.456666666666669,2.4000000000000004,72488.0,6,175,5.0,1
1312.0,2020.0,2020-06-23,2020-06-28,1.0,45.45549,40.29679598,-120.0174036,96136,28.586666666666662,11.456666666666669,2.4000000000000004,72488.0,6,175,5.0,1
1406.0,2020.0,2020-07-13,2020-07-13,11.0,1.250532,34.04572041918347,-118.653368,90265,23.135483870967743,16.50967741935484,0.0,72295.0,7,195,0.0,1
1404.0,2020.0,2020-07-22,2020-07-22,11.0,2.614254,34.13727774,-118.5828548,91364,30.677419354838708,17.041935483870965,0.0,72288.0,7,204,0.0,1
1169.0,2020.0,2020-07-05,2020-07-07,9.0,1525.536,34.454705622122134,-118.3362796,91390,30.677419354838708,17.041935483870965,0.0,72288.0,7,187,2.0,1
1476.0,2020.0,2020-07-31,2020-11-15,2.0,33235.8,34.024895523180994,-116.8574513,92220,34.932258064516134,13.99032258064516,0.0,72286.0,7,213,107.0,1
1300.0,2020.0,2020-07-07,2020-07-13,14.0,102.6417,32.629784627035235,-116.0827143,92259,43.3,24.736666666666668,0.0,72281.0,7,189,6.0,1
1317.0,2020.0,2020-07-19,2020-07-20,14.0,90.21207,34.57219607469999,-117.1274034,92307,34.932258064516134,13.99032258064516,0.0,72286.0,7,201,1.0,1
1253.0,2020.0,2020-07-20,2020-07-21,7.0,56.79852,34.142028942278536,-117.1835692,92346,34.932258064516134,13.99032258064516,0.0,72286.0,7,202,1.0,1
1103.0,2020.0,2020-07-17,2020-07-18,9.0,118.7805,34.38883911958054,-116.9806394,92356,34.932258064516134,13.99032258064516,0.0,72286.0,7,199,1.0,1
1250.0,2020.0,2020-07-03,2020-07-06,2.0,61.77013,34.180322959507386,-117.1100687,92382,34.932258064516134,13.99032258064516,0.0,72286.0,7,185,3.0,1
1245.0,2020.0,2020-07-29,2020-08-01,9.0,183.2128,34.25758566162274,-117.4802439,92407,34.932258064516134,13.99032258064516,0.0,72286.0,7,211,3.0,1
1252.0,2020.0,2020-07-26,2020-07-26,9.0,10.37327,34.25131432779824,-117.4422509,92407,34.932258064516134,13.99032258064516,0.0,72286.0,7,208,0.0,1
1162.0,2020.0,2020-07-13,2020-07-13,7.0,91.579,33.542476262775956,-116.7318524,92539,34.932258064516134,13.99032258064516,0.0,72286.0,7,195,0.0,1
1477.0,2020.0,2020-07-09,2020-07-09,2.0,59.73152,33.56294197936948,-116.7460908,92539,34.932258064516134,13.99032258064516,0.0,72286.0,7,191,0.0,1
1017.0,2020.0,2020-07-05,2020-07-07,14.0,24.09784,33.79744912264138,-117.7447416,92867,27.580645161290324,17.490322580645163,0.0,72297.0,7,187,2.0,1
1401.0,2020.0,2020-07-23,2020-07-23,14.0,3.967361,34.16115953898373,-119.0477108,93012,22.203225806451613,13.893548387096772,0.0,72391.0,7,205,0.0,1
1403.0,2020.0,2020-07-12,2020-07-12,14.0,8.415433,34.465337230852114,-118.8945098,93015,22.203225806451613,13.893548387096772,0.0,72391.0,7,194,0.0,1
1468.0,2020.0,2020-07-07,2020-07-07,14.0,22.42503,34.27176319167062,-118.6508718,93063,30.677419354838708,17.041935483870965,0.0,72288.0,7,189,0.0,1
1469.0,2020.0,2020-07-12,2020-07-12,14.0,6.860256,34.27945979280704,-118.6705908,93063,30.677419354838708,17.041935483870965,0.0,72288.0,7,194,0.0,1
1118.0,2020.0,2020-07-13,2020-07-26,14.0,29666.96,36.17611401175806,-120.5600828,93210,38.31290322580645,16.038709677419355,0.0,74702.0,7,195,13.0,1
1358.0,2020.0,2020-07-04,2020-07-04,14.0,9.183166,35.361092937948314,-118.8104607,93220,37.71612903225807,21.748387096774195,0.0,72384.0,7,186,0.0,1
1170.0,2020.0,2020-07-27,2020-07-28,14.0,320.8393,34.76904940309067,-118.7176859,93243,30.185185185185187,17.840740740740742,0.0,72383.0,7,209,1.0,1
1355.0,2020.0,2020-07-16,2020-07-16,14.0,1.066872,34.97038349834817,-118.9532862,93243,30.185185185185187,17.840740740740742,0.0,72383.0,7,198,0.0,1
1353.0,2020.0,2020-07-16,2020-07-16,14.0,1.410283,35.39226010540945,-118.9117059,93306,37.71612903225807,21.748387096774195,0.0,72384.0,7,198,0.0,1
1356.0,2020.0,2020-07-25,2020-07-25,14.0,7.222607,35.39766335403609,-118.9093771,93306,37.71612903225807,21.748387096774195,0.0,72384.0,7,207,0.0,1
1388.0,2020.0,2020-07-22,2020-07-22,8.0,5.033767,35.229127294778735,-120.7346125,93405,22.9741935483871,12.48709677419355,0.0,72394.0,7,204,0.0,1
1386.0,2020.0,2020-07-12,2020-07-12,10.0,6.077057,35.55105144945385,-120.9420871,93428,22.9741935483871,12.48709677419355,0.0,72394.0,7,194,0.0,1
1375.0,2020.0,2020-07-06,2020-07-06,8.0,4.872211,35.48994272268251,-120.5459801,93432,22.9741935483871,12.48709677419355,0.0,72394.0,7,188,0.0,1
1374.0,2020.0,2020-07-11,2020-07-11,10.0,1.202354,35.57312496572158,-120.5460249,93446,22.9741935483871,12.48709677419355,0.0,72394.0,7,193,0.0,1
1378.0,2020.0,2020-07-10,2020-07-10,11.0,1.806828,35.670706575418826,-120.7360188,93446,22.9741935483871,12.48709677419355,0.0,72394.0,7,192,0.0,1
1083.0,2020.0,2020-07-03,2020-07-03,2.0,152.5866,35.26192227484683,-119.9499288,93453,22.9741935483871,12.48709677419355,0.0,72394.0,7,185,0.0,1
1086.0,2020.0,2020-07-28,2020-08-03,10.0,2922.204,35.29474709287239,-120.0239406,93453,22.9741935483871,12.48709677419355,0.0,72394.0,7,210,6.0,1
1385.0,2020.0,2020-07-03,2020-07-03,11.0,6.894768,35.375977376347294,-120.0516989,93453,22.9741935483871,12.48709677419355,0.0,72394.0,7,185,0.0,1
1074.0,2020.0,2020-07-31,2020-07-31,14.0,10.23549,34.81899192581166,-120.2819647,93454,22.9741935483871,12.48709677419355,0.0,72394.0,7,213,0.0,1
1093.0,2020.0,2020-07-05,2020-07-05,11.0,33.28214,35.563802035075035,-120.2635497,93461,22.9741935483871,12.48709677419355,0.0,72394.0,7,187,0.0,1
1372.0,2020.0,2020-07-08,2020-07-08,2.0,7.910181,35.51031143977817,-120.2311629,93461,22.9741935483871,12.48709677419355,0.0,72394.0,7,190,0.0,1
1387.0,2020.0,2020-07-19,2020-07-19,10.0,3.257213,35.737970035822656,-120.2808231,93461,22.9741935483871,12.48709677419355,0.0,72394.0,7,201,0.0,1
1373.0,2020.0,2020-07-11,2020-07-11,2.0,3.359791,35.54356550765137,-120.6324466,93465,22.9741935483871,12.48709677419355,0.0,72394.0,7,193,0.0,1
1352.0,2020.0,2020-07-15,2020-07-15,14.0,9.619454,35.09366642304452,-118.2716127,93501,37.75806451612903,18.629032258064516,0.0,72381.0,7,197,0.0,1
1039.0,2020.0,2020-07-01,2020-07-05,14.0,2884.41,35.306589945160205,-118.6491574,93518,37.71612903225807,21.748387096774195,0.0,72384.0,7,183,4.0,1
1040.0,2020.0,2020-07-09,2020-07-12,14.0,40.12797,35.24188278870059,-118.6007987,93531,37.71612903225807,21.748387096774195,0.0,72384.0,7,191,3.0,1
1173.0,2020.0,2020-07-05,2020-07-05,14.0,11.78609,34.74042478836786,-118.5982363,93536,36.751612903225805,18.53548387096774,0.0,72382.0,7,187,0.0,1
1410.0,2020.0,2020-07-05,2020-07-05,14.0,7.067647,34.760346004105436,-118.4990407,93536,36.751612903225805,18.53548387096774,0.0,72382.0,7,187,0.0,1
1206.0,2020.0,2020-07-21,2020-08-04,1.0,124.9983,37.51493651986503,-118.7056555,93546,38.91290322580645,13.080645161290322,0.0,72480.0,7,203,14.0,1
1354.0,2020.0,2020-07-15,2020-07-15,14.0,1.807303,35.16251978791337,-118.475769,93561,30.185185185185187,17.840740740740742,0.0,72383.0,7,197,0.0,1
1117.0,2020.0,2020-07-05,2020-07-05,2.0,65.94609,36.75386917643258,-119.1522069,93621,37.70645161290323,20.758064516129032,0.0,72389.0,7,187,0.0,1
1122.0,2020.0,2020-07-26,2020-07-26,2.0,13.09678,36.71219496075195,-119.0350499,93641,37.70645161290323,20.758064516129032,0.0,72389.0,7,208,0.0,1
1056.0,2020.0,2020-07-11,2020-07-15,11.0,151.5495,37.158251613211625,-119.5008905,93643,37.70645161290323,20.758064516129032,0.0,72389.0,7,193,4.0,1
1115.0,2020.0,2020-07-28,2020-07-28,9.0,44.13896,36.72343891236729,-119.291947,93654,37.70645161290323,20.758064516129032,0.0,72389.0,7,210,0.0,1
1131.0,2020.0,2020-07-04,2020-07-05,14.0,10.92989,36.77929762172132,-121.5961355,93907,22.12258064516129,14.361290322580643,0.5,72593.0,7,186,1.0,1
1426.0,2020.0,2020-07-26,2020-07-26,2.0,1.119406,38.579116242633354,-122.4279341,94508,35.099999999999994,14.90967741935484,0.0,72482.0,7,208,0.0,1
1420.0,2020.0,2020-07-08,2020-07-08,2.0,2.023604,38.61707249880392,-122.5957138,94515,35.099999999999994,14.90967741935484,0.0,72482.0,7,190,0.0,1
1447.0,2020.0,2020-07-27,2020-07-27,4.0,1.696867,38.55917375365032,-122.2334949,94558,35.099999999999994,14.90967741935484,0.0,72482.0,7,209,0.0,1
1192.0,2020.0,2020-07-27,2020-07-27,11.0,21.10397,38.21050184346315,-122.2006513,94559,32.64,13.753333333333334,0.0,74516.0,7,209,0.0,1
1155.0,2020.0,2020-07-05,2020-07-15,8.0,5513.191,37.016758719226445,-121.4539703,95020,22.12258064516129,14.361290322580643,0.5,72593.0,7,187,10.0,1
1400.0,2020.0,2020-07-26,2020-07-26,8.0,7.086052,36.85105443567861,-121.4424877,95023,22.12258064516129,14.361290322580643,0.5,72593.0,7,208,0.0,1
1154.0,2020.0,2020-07-04,2020-07-10,2.0,342.5213,37.156809844376326,-121.5765207,95037,22.12258064516129,14.361290322580643,0.5,72593.0,7,186,6.0,1
1136.0,2020.0,2020-07-15,2020-07-18,14.0,1485.075,36.67474444031693,-120.9989679,95043,22.12258064516129,14.361290322580643,0.5,72593.0,7,197,3.0,1
1057.0,2020.0,2020-07-15,2020-07-17,11.0,48.12535,37.42540913,-119.9582483,95338,37.70645161290323,20.758064516129032,0.0,72389.0,7,197,2.0,1
1244.0,2020.0,2020-07-28,,1.0,44.9006,38.18518027598293,-119.8691133,95364,35.73225806451613,15.483870967741936,0.0,72492.0,7,210,,1
1284.0,2020.0,2020-07-25,2020-11-19,1.0,6922.014,37.841263832651656,-119.6110511,95389,37.70645161290323,20.758064516129032,0.0,72389.0,7,207,117.0,1
1435.0,2020.0,2020-07-27,2020-07-27,14.0,2.308157,39.00314005819186,-122.7113012,95422,35.099999999999994,14.90967741935484,0.0,72482.0,7,209,0.0,1
1277.0,2020.0,2020-07-27,2020-11-19,1.0,143836.4,41.11865048702767,-123.3942824,95527,17.280645161290323,10.748387096774191,0.8999999999999999,72594.0,7,209,115.0,1
1194.0,2020.0,2020-07-06,2020-07-06,4.0,44.79775,38.726379382173704,-122.1352197,95606,35.099999999999994,14.90967741935484,0.0,72482.0,7,188,0.0,1
1444.0,2020.0,2020-07-10,2020-07-10,2.0,1.851237,38.79757564476376,-122.0680819,95607,35.099999999999994,14.90967741935484,0.0,72482.0,7,192,0.0,1
1445.0,2020.0,2020-07-08,2020-07-08,9.0,1.710471,38.669665460904056,-122.0712462,95627,35.099999999999994,14.90967741935484,0.0,72482.0,7,190,0.0,1
1431.0,2020.0,2020-07-08,2020-07-08,9.0,1.913929,38.82981076,-122.2065943,95637,35.099999999999994,14.90967741935484,0.0,72482.0,7,190,0.0,1
1443.0,2020.0,2020-07-08,2020-07-08,2.0,5.713114,38.48122507979885,-122.0469979,95688,35.099999999999994,14.90967741935484,0.0,72482.0,7,190,0.0,1
1110.0,2020.0,2020-07-29,2020-07-29,3.0,740.1123,38.41432822097535,-121.1418388,95693,34.57741935483871,14.925806451612903,0.0,72483.0,7,211,0.0,1
984.0,2020.0,2020-07-05,2020-07-05,14.0,36.70193,38.73134437572663,-121.3810308,95747,35.07586206896552,16.368965517241378,0.0,74500.0,7,187,0.0,1
989.0,2020.0,2020-07-06,2020-07-06,8.0,194.6603,38.74358160819347,-121.419133,95747,35.07586206896552,16.368965517241378,0.0,74500.0,7,188,0.0,1
990.0,2020.0,2020-07-24,2020-07-31,8.0,22.6343,38.74210441910152,-121.3739544,95747,35.07586206896552,16.368965517241378,0.0,74500.0,7,206,7.0,1
985.0,2020.0,2020-07-15,2020-07-16,14.0,376.9104,39.129766319629866,-121.3695971,95903,35.07586206896552,16.368965517241378,0.0,74500.0,7,197,1.0,1
1028.0,2020.0,2020-07-20,2020-07-22,14.0,14.74074,39.50842846203663,-121.6029711,95965,28.69677419354839,14.63225806451613,42.6,72751.0,7,202,2.0,1
986.0,2020.0,2020-07-09,2020-07-12,9.0,10.10221,39.13463930032839,-121.3049322,95977,35.07586206896552,16.368965517241378,0.0,74500.0,7,191,3.0,1
1399.0,2020.0,2020-07-09,2020-07-09,2.0,8.089746,39.20651306850038,-121.2985046,95977,35.07586206896552,16.368965517241378,0.0,74500.0,7,191,0.0,1
1270.0,2020.0,2020-07-07,2020-07-10,14.0,14.59024,39.35047271,-122.6500512,95979,28.719354838709677,17.19677419354839,105.5,72497.0,7,189,3.0,1
1181.0,2020.0,2020-07-24,2020-07-24,10.0,139.1295,39.02805930410915,-122.3462762,95987,28.69677419354839,14.63225806451613,42.6,72751.0,7,206,0.0,1
1030.0,2020.0,2020-07-25,2020-07-25,14.0,23.13611,41.37542635970186,-122.8637303,96014,38.33870967741935,19.561290322580643,0.0,72592.0,7,207,0.0,1
1347.0,2020.0,2020-07-28,2020-07-28,1.0,8.12013,41.431009828528495,-122.6779881,96014,38.33870967741935,19.561290322580643,0.0,72592.0,7,210,0.0,1
1271.0,2020.0,2020-07-28,,14.0,53.08945,41.95370438,-122.821481,96044,33.87419354838709,14.893548387096772,0.0,72597.0,7,210,,1
1066.0,2020.0,2020-07-19,2020-07-21,9.0,339.4666,40.437639093142735,-122.7456867,96047,38.33870967741935,19.561290322580643,0.0,72592.0,7,201,2.0,1
1222.0,2020.0,2020-07-27,2020-07-28,1.0,14.58706,40.79233849984611,-122.3368375,96051,38.33870967741935,19.561290322580643,0.0,72592.0,7,209,1.0,1
1232.0,2020.0,2020-07-19,2020-07-20,9.0,41.67092,41.04010904449183,-122.3940624,96051,38.33870967741935,19.561290322580643,0.0,72592.0,7,201,1.0,1
1208.0,2020.0,2020-07-21,2020-08-27,1.0,1034.795,41.35755761292763,-121.0760708,96054,38.33870967741935,19.561290322580643,0.0,72592.0,7,203,37.0,1
1346.0,2020.0,2020-07-24,2020-07-24,1.0,1.28821,41.75280525979234,-121.7438043,96058,33.87419354838709,14.893548387096772,0.0,72597.0,7,206,0.0,1
1105.0,2020.0,2020-07-31,2020-07-31,11.0,10.81982,40.535558961109906,-121.9604782,96062,38.33870967741935,19.561290322580643,0.0,72592.0,7,213,0.0,1
1343.0,2020.0,2020-07-20,2020-07-20,14.0,8.055594,41.67227208940722,-122.5502092,96064,33.87419354838709,14.893548387096772,0.0,72597.0,7,202,0.0,1
1229.0,2020.0,2020-07-28,2020-07-30,1.0,11.31372,41.08336860166438,-122.7613621,96091,38.33870967741935,19.561290322580643,0.0,72592.0,7,210,2.0,1
1029.0,2020.0,2020-07-18,2020-07-19,10.0,557.3061,41.79196789482868,-122.6394977,96097,33.87419354838709,14.893548387096772,0.0,72597.0,7,200,1.0,1
1236.0,2020.0,2020-07-26,2020-07-31,1.0,901.6728,39.93218748279506,-120.0328616,96109,34.81290322580645,15.416129032258066,6.1,72488.0,7,208,5.0,1
1308.0,2020.0,2020-07-21,2020-07-26,1.0,187.3438,40.68525119997178,-120.5311219,96130,28.719354838709677,17.19677419354839,105.5,72497.0,7,203,5.0,1
1325.0,2020.0,2020-07-28,2020-07-30,1.0,175.148,40.50162114158865,-120.5025357,96130,28.719354838709677,17.19677419354839,105.5,72497.0,7,210,2.0,1
1285.0,2020.0,2020-07-22,2020-09-01,1.0,81224.68,41.73461203778943,-121.4543645,96134,33.87419354838709,14.893548387096772,0.0,72597.0,7,204,41.0,1
1471.0,2020.0,2020-08-16,2020-08-17,14.0,92.71667,34.101878026232185,-118.7213142,91301,23.970967741935485,15.874193548387098,0.0,72391.0,8,229,1.0,1
1470.0,2020.0,2020-08-11,2020-08-11,10.0,26.72971,34.276193242443085,-118.6274857,91311,33.26774193548387,19.68064516129032,0.0,72288.0,8,224,0.0,1
1279.0,2020.0,2020-08-03,2020-08-03,14.0,159.2057,34.37045196754409,-118.4975997,91321,33.26774193548387,19.68064516129032,0.0,72288.0,8,216,0.0,1
1282.0,2020.0,2020-08-06,2020-08-11,2.0,209.9507,34.50001284880536,-118.4483211,91390,33.26774193548387,19.68064516129032,0.0,72288.0,8,219,5.0,1
1412.0,2020.0,2020-08-14,2020-08-14,14.0,1.798941,34.003791213623714,-117.9937186,91745,29.416129032258063,19.34193548387097,0.0,72297.0,8,227,0.0,1
