zip,Year,fire_occurred,avg_tmax_c,avg_tmin_c,tot_prcp_mm,temp_range_c,dryness_proxy,year_index,CAUSE_10,CAUSE_11,CAUSE_14,CAUSE_15,CAUSE_18,CAUSE_2,CAUSE_3,CAUSE_4,CAUSE_5,CAUSE_6,CAUSE_7,CAUSE_8,CAUSE_9,OBJECTIVE_2,C_METHOD_2,C_METHOD_3,C_METHOD_4,C_METHOD_5,C_METHOD_6,C_METHOD_7,C_METHOD_8,AGENCY_ID_1,AGENCY_ID_2,AGENCY_ID_3,AGENCY_ID_4,AGENCY_ID_5,AGENCY_ID_6,AGENCY_ID_7,AGENCY_ID_8
93605,2019.0,0,20.666666666666668,7.983333333333333,42.5,12.683333333333334,0.47509578544061304,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93605,2020.0,0,20.666666666666668,7.983333333333333,42.5,12.683333333333334,0.47509578544061304,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93605,2021.0,0,20.666666666666668,7.983333333333333,42.5,12.683333333333334,0.47509578544061304,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93619,2018.0,1,28.958064516129035,14.28064516129032,0.0,14.677419354838715,28.958064516129035,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93619,2019.0,0,34.236666666666665,18.540000000000003,0.0,15.696666666666662,34.236666666666665,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93619,2020.0,1,34.236666666666665,18.540000000000003,0.0,15.696666666666662,34.236666666666665,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93619,2021.0,1,36.11666666666667,20.073333333333338,0.0,16.04333333333333,36.11666666666667,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93621,2018.0,0,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93621,2019.0,0,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93621,2020.0,1,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93621,2021.0,0,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93622,2018.0,1,28.958064516129035,14.28064516129032,0.0,14.677419354838715,28.958064516129035,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93622,2019.0,1,26.276666666666664,12.673333333333334,9.9,13.60333333333333,2.4107033639143727,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93622,2020.0,0,27.61736559139785,13.476989247311828,4.95,14.140376344086022,4.641574048974428,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93622,2021.0,0,27.61736559139785,13.476989247311828,4.95,14.140376344086022,4.641574048974428,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93626,2018.0,1,34.79,17.83,0.0,16.96,34.79,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93626,2019.0,0,35.45333333333333,18.951666666666668,0.0,16.501666666666665,35.45333333333333,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93626,2020.0,0,35.45333333333333,18.951666666666668,0.0,16.501666666666665,35.45333333333333,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93626,2021.0,1,36.11666666666667,20.073333333333338,0.0,16.04333333333333,36.11666666666667,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93634,2018.0,0,34.29722222222222,19.248888888888892,0.0,15.048333333333325,34.29722222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93634,2019.0,1,34.593333333333334,19.5,0.0,15.093333333333334,34.593333333333334,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93634,2020.0,1,34.00111111111111,18.99777777777778,0.0,15.003333333333327,34.00111111111111,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
93634,2021.0,0,34.29722222222222,19.248888888888892,0.0,15.048333333333325,34.29722222222222,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93635,2018.0,0,21.351612903225806,13.13225806451613,0.0,8.219354838709677,21.351612903225806,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
93635,2019.0,1,21.351612903225806,13.13225806451613,0.0,8.219354838709677,21.351612903225806,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
93635,2020.0,0,21.351612903225806,13.13225806451613,0.0,8.219354838709677,21.351612903225806,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
93635,2021.0,0,21.351612903225806,13.13225806451613,0.0,8.219354838709677,21.351612903225806,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
93641,2018.0,0,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93641,2019.0,0,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93641,2020.0,1,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93641,2021.0,0,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93643,2018.0,0,26.516129032258068,12.951612903225806,43.15,13.564516129032262,0.6005918240602054,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93643,2019.0,0,26.516129032258068,12.951612903225806,43.15,13.564516129032262,0.6005918240602054,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93643,2020.0,1,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93643,2021.0,1,15.325806451612904,5.145161290322581,86.3,10.180645161290322,0.17555333850644791,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93644,2018.0,1,33.86333333333333,17.240000000000002,0.0,16.623333333333328,33.86333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93644,2019.0,0,33.86333333333333,17.240000000000002,0.0,16.623333333333328,33.86333333333333,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93644,2020.0,0,33.86333333333333,17.240000000000002,0.0,16.623333333333328,33.86333333333333,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93644,2021.0,0,33.86333333333333,17.240000000000002,0.0,16.623333333333328,33.86333333333333,3.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93647,2018.0,0,34.236666666666665,18.540000000000003,0.0,15.696666666666662,34.236666666666665,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93647,2019.0,0,34.236666666666665,18.540000000000003,0.0,15.696666666666662,34.236666666666665,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93647,2020.0,1,34.236666666666665,18.540000000000003,0.0,15.696666666666662,34.236666666666665,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93647,2021.0,0,34.236666666666665,18.540000000000003,0.0,15.696666666666662,34.236666666666665,3.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93651,2018.0,0,25.080645161290324,13.425806451612903,60.5,11.65483870967742,0.4078153684762654,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93651,2019.0,1,25.080645161290324,13.425806451612903,60.5,11.65483870967742,0.4078153684762654,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93651,2020.0,0,25.080645161290324,13.425806451612903,60.5,11.65483870967742,0.4078153684762654,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93651,2021.0,0,25.080645161290324,13.425806451612903,60.5,11.65483870967742,0.4078153684762654,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93653,2018.0,0,38.79354838709678,22.811290322580646,0.0,15.982258064516131,38.79354838709678,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93653,2019.0,0,38.79354838709678,22.811290322580646,0.0,15.982258064516131,38.79354838709678,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93653,2020.0,1,37.983870967741936,22.251612903225805,0.0,15.732258064516131,37.983870967741936,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93653,2021.0,1,39.60322580645161,23.370967741935484,0.0,16.232258064516127,39.60322580645161,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
93654,2018.0,1,34.79,17.83,0.0,16.96,34.79,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93654,2019.0,1,34.593333333333334,19.5,0.0,15.093333333333334,34.593333333333334,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93654,2020.0,1,37.70645161290323,20.758064516129032,0.0,16.948387096774198,37.70645161290323,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93654,2021.0,1,37.87096774193548,21.19677419354839,0.0,16.67419354838709,37.87096774193548,3.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93657,2018.0,1,31.62043010752689,16.09569892473118,0.0,15.524731182795708,31.62043010752689,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93657,2019.0,1,34.593333333333334,19.5,0.0,15.093333333333334,34.593333333333334,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93657,2020.0,1,36.1102688172043,20.395806451612906,0.0,15.714462365591395,36.1102688172043,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93657,2021.0,1,33.97403225806452,17.96698924731183,0.0,16.00704301075269,33.97403225806452,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93667,2018.0,1,30.91596774193548,15.439193548387095,1.3,15.476774193548383,13.44172510518934,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93667,2019.0,0,33.513118279569895,17.9175,0.65,15.595618279569894,20.31098077549691,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93667,2020.0,1,36.1102688172043,20.395806451612906,0.0,15.714462365591395,36.1102688172043,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93667,2021.0,0,33.513118279569895,17.9175,0.65,15.595618279569894,20.31098077549691,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93675,2018.0,1,27.041935483870965,13.048387096774194,2.6,13.993548387096771,7.511648745519713,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93675,2019.0,1,25.670967741935485,12.169354838709678,30.25,13.501612903225807,0.8214709677419355,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93675,2020.0,0,27.041935483870965,13.048387096774194,2.6,13.993548387096771,7.511648745519713,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93675,2021.0,1,34.96469534050179,18.771756272401436,0.0,16.192939068100355,34.96469534050179,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93907,2018.0,1,21.276666666666664,11.886666666666668,0.0,9.389999999999995,21.276666666666664,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93907,2019.0,0,21.699623655913975,13.123978494623657,0.25,8.575645161290318,17.35969892473118,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93907,2020.0,1,22.12258064516129,14.361290322580643,0.5,7.7612903225806456,14.748387096774193,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93907,2021.0,0,21.699623655913975,13.123978494623657,0.25,8.575645161290318,17.35969892473118,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93908,2018.0,0,23.52,13.02,0.0,10.5,23.52,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93908,2019.0,1,25.459999999999997,13.02,3.9,12.439999999999998,5.195918367346938,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93908,2020.0,1,23.52,13.02,0.0,10.5,23.52,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93908,2021.0,1,21.953333333333333,12.96,0.0,8.993333333333332,21.953333333333333,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
93920,2018.0,0,22.435806451612905,13.076129032258065,0.0,9.35967741935484,22.435806451612905,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93920,2019.0,1,21.351612903225806,13.13225806451613,0.0,8.219354838709677,21.351612903225806,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93920,2020.0,1,23.52,13.02,0.0,10.5,23.52,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
93920,2021.0,0,22.435806451612905,13.076129032258065,0.0,9.35967741935484,22.435806451612905,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93924,2018.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
93924,2019.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
93924,2020.0,1,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
93924,2021.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
93926,2018.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93926,2019.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93926,2020.0,1,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93926,2021.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93928,2018.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
93928,2019.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
93928,2020.0,1,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
93928,2021.0,0,24.951612903225808,15.380645161290325,0.0,9.570967741935483,24.951612903225808,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
93930,2018.0,1,21.209999999999997,11.853333333333332,0.0,9.356666666666666,21.209999999999997,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
93930,2019.0,1,24.47,14.453333333333337,0.0,10.016666666666662,24.47,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93930,2020.0,1,22.75913978494624,8.991397849462366,6.233333333333333,13.767741935483873,3.146424855061692,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93930,2021.0,1,21.53548387096774,13.4,1.0,8.135483870967741,10.76774193548387,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
93932,2018.0,0,24.09193548387097,12.085483870967742,0.0,12.006451612903227,24.09193548387097,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93932,2019.0,1,21.351612903225806,13.13225806451613,0.0,8.219354838709677,21.351612903225806,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93932,2020.0,1,26.83225806451613,11.038709677419355,0.0,15.793548387096774,26.83225806451613,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93932,2021.0,0,24.09193548387097,12.085483870967742,0.0,12.006451612903227,24.09193548387097,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93960,2018.0,0,22.185483870967744,12.388709677419357,2.55,9.796774193548387,6.249432076328942,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93960,2019.0,0,22.185483870967744,12.388709677419357,2.55,9.796774193548387,6.249432076328942,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93960,2020.0,1,22.835483870967742,11.37741935483871,4.1,11.458064516129033,4.477545857052498,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93960,2021.0,1,21.53548387096774,13.4,1.0,8.135483870967741,10.76774193548387,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94005,2018.0,0,23.91290322580645,11.716129032258063,0.0,12.196774193548386,23.91290322580645,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94005,2019.0,1,23.91290322580645,11.716129032258063,0.0,12.196774193548386,23.91290322580645,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94005,2020.0,0,23.91290322580645,11.716129032258063,0.0,12.196774193548386,23.91290322580645,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94005,2021.0,0,23.91290322580645,11.716129032258063,0.0,12.196774193548386,23.91290322580645,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94014,2018.0,0,18.07586206896552,7.851724137931035,0.0,10.224137931034484,18.07586206896552,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94014,2019.0,0,18.07586206896552,7.851724137931035,0.0,10.224137931034484,18.07586206896552,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94014,2020.0,1,18.07586206896552,7.851724137931035,0.0,10.224137931034484,18.07586206896552,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94014,2021.0,0,18.07586206896552,7.851724137931035,0.0,10.224137931034484,18.07586206896552,3.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94021,2018.0,0,15.525806451612905,8.096774193548388,74.2,7.429032258064517,0.20646019217570352,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94021,2019.0,0,15.525806451612905,8.096774193548388,74.2,7.429032258064517,0.20646019217570352,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94021,2020.0,0,15.525806451612905,8.096774193548388,74.2,7.429032258064517,0.20646019217570352,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94021,2021.0,1,15.525806451612905,8.096774193548388,74.2,7.429032258064517,0.20646019217570352,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94060,2018.0,0,23.91290322580645,11.716129032258063,0.0,12.196774193548386,23.91290322580645,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94060,2019.0,1,23.91290322580645,11.716129032258063,0.0,12.196774193548386,23.91290322580645,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94060,2020.0,0,23.91290322580645,11.716129032258063,0.0,12.196774193548386,23.91290322580645,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94060,2021.0,0,23.91290322580645,11.716129032258063,0.0,12.196774193548386,23.91290322580645,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
94503,2018.0,1,23.951612903225808,11.383870967741936,0.0,12.567741935483872,23.951612903225808,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94503,2019.0,1,27.641379310344828,7.275862068965517,0.0,20.36551724137931,27.641379310344828,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94503,2020.0,1,31.813333333333333,13.74,0.0,18.07333333333333,31.813333333333333,2.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
94503,2021.0,1,24.458064516129035,10.016129032258064,130.39999999999998,14.44193548387097,0.18613443315166697,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94508,2018.0,0,35.099999999999994,14.90967741935484,0.0,20.190322580645155,35.099999999999994,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
94508,2019.0,0,35.099999999999994,14.90967741935484,0.0,20.190322580645155,35.099999999999994,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
94508,2020.0,1,35.099999999999994,14.90967741935484,0.0,20.190322580645155,35.099999999999994,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
94508,2021.0,0,35.099999999999994,14.90967741935484,0.0,20.190322580645155,35.099999999999994,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
